Date,Store_ID,Product_ID,Units_Sold,Price,Discount
2023-06-30,32,1011,17,400.33,0.28
2023-06-30,20,1007,6,86.01,0.03
2023-06-30,29,1032,12,463.31,0.11
2023-06-30,3,1039,18,41.22,0.09
2023-06-30,2,1006,15,444.84,0.26
2023-07-01,15,1054,11,430.05,0.02
2023-07-01,27,1047,12,152.52,0.2
2023-07-01,3,1076,0,247.95,0.09
2023-07-01,9,1050,0,272.85,0.12
2023-07-01,30,1005,3,171.9,0.1
2023-07-01,16,1065,16,389.96,0.25
2023-07-01,6,1066,4,338.6,0.13
2023-07-01,32,1029,13,538.65,0.23
2023-07-01,15,1076,19,359.57,0.2
2023-07-01,10,1041,6,111.56,0.11
2023-07-01,7,1072,6,534.46,0.06
2023-07-01,7,1059,12,258.31,0.2
2023-07-01,18,1030,6,368.18,0.21
2023-07-01,7,1093,1,336.03,0.12
2023-07-01,18,1047,10,566.64,0.2
2023-07-01,23,1017,11,225.07,0.25
2023-07-01,29,1060,9,175.37,0.02
2023-07-01,25,1066,17,168.89,0.25
2023-07-01,6,1064,8,349.26,0.13
2023-07-01,35,1076,12,561.06,0.02
2023-07-02,1,1059,14,19.8,0.22
2023-07-02,1,1020,15,88.53,0.21
2023-07-02,16,1020,5,430.06,0.18
2023-07-02,23,1075,0,334.95,0.26
2023-07-02,8,1081,18,423.18,0.14
2023-07-02,31,1004,1,479.16,0.11
2023-07-02,32,1093,15,66.5,0.22
2023-07-02,9,1061,6,342.03,0.18
2023-07-02,4,1063,5,588.0,0.09
2023-07-02,2,1069,7,168.22,0.19
2023-07-02,19,1094,15,60.71,0.02
2023-07-02,22,1072,4,84.76,0.17
2023-07-02,25,1054,12,152.46,0.13
2023-07-02,12,1092,8,275.98,0.03
2023-07-02,26,1100,7,86.12,0.21
2023-07-02,27,1055,4,90.34,0.28
2023-07-02,7,1088,11,213.62,0.06
2023-07-02,6,1036,16,302.19,0.2
2023-07-02,3,1080,2,343.32,0.2
2023-07-02,26,1043,15,227.55,0.25
2023-07-03,1,1089,9,136.84,0.04
2023-07-03,13,1004,11,157.76,0.22
2023-07-03,16,1025,9,217.27,0.13
2023-07-03,25,1089,18,209.67,0.16
2023-07-03,24,1023,4,334.53,0.06
2023-07-03,3,1002,18,471.34,0.2
2023-07-03,33,1082,1,214.67,0.07
2023-07-03,13,1044,1,455.86,0.11
2023-07-03,12,1086,13,116.19,0.09
2023-07-03,24,1025,2,486.5,0.14
2023-07-03,28,1076,0,130.85,0.12
2023-07-03,12,1087,16,404.14,0.22
2023-07-03,31,1100,3,138.17,0.26
2023-07-03,3,1094,14,369.9,0.14
2023-07-03,34,1001,10,233.85,0.16
2023-07-03,5,1073,18,179.9,0.27
2023-07-03,16,1071,13,493.58,0.24
2023-07-03,4,1043,8,560.19,0.05
2023-07-03,27,1055,5,198.41,0.16
2023-07-03,3,1088,17,498.75,0.26
2023-07-04,29,1032,11,313.37,0.18
2023-07-04,14,1020,19,248.19,0.01
2023-07-04,19,1043,5,101.81,0.09
2023-07-04,10,1063,1,204.46,0.1
2023-07-04,2,1079,19,26.63,0.07
2023-07-04,24,1066,5,564.08,0.08
2023-07-04,5,1024,1,64.86,0.27
2023-07-04,23,1041,2,288.77,0.04
2023-07-04,17,1091,18,476.14,0.27
2023-07-04,24,1024,18,401.37,0.25
2023-07-04,35,1048,2,588.29,0.05
2023-07-04,18,1081,7,420.54,0.18
2023-07-04,30,1091,6,323.4,0.01
2023-07-04,20,1017,7,224.0,0.01
2023-07-04,25,1089,10,425.29,0.18
2023-07-04,25,1027,19,569.04,0.23
2023-07-04,30,1001,3,224.19,0.14
2023-07-04,1,1029,7,159.04,0.07
2023-07-04,8,1069,0,368.73,0.06
2023-07-04,27,1099,19,86.57,0.13
2023-07-05,30,1061,5,480.49,0.2
2023-07-05,33,1030,12,483.84,0.1
2023-07-05,19,1061,16,74.53,0.28
2023-07-05,15,1011,11,414.88,0.24
2023-07-05,25,1009,13,88.64,0.16
2023-07-05,10,1003,18,292.52,0.09
2023-07-05,16,1010,3,536.15,0.3
2023-07-05,24,1076,9,410.33,0.04
2023-07-05,6,1065,13,292.86,0.06
2023-07-05,9,1027,18,220.47,0.16
2023-07-05,10,1073,16,42.49,0.08
2023-07-05,20,1007,3,286.56,0.18
2023-07-05,14,1025,16,317.76,0.12
2023-07-05,13,1034,8,447.89,0.08
2023-07-05,15,1084,7,220.06,0.2
2023-07-05,22,1073,13,384.85,0.11
2023-07-05,2,1026,18,570.34,0.29
2023-07-05,9,1003,5,580.29,0.25
2023-07-05,7,1041,17,588.59,0.28
2023-07-05,13,1040,8,189.5,0.15
2023-07-06,32,1011,19,21.77,0.17
2023-07-06,14,1063,19,364.93,0.21
2023-07-06,26,1086,8,171.17,0.08
2023-07-06,33,1035,13,66.13,0.13
2023-07-06,22,1001,14,22.65,0.12
2023-07-06,23,1085,0,492.12,0.26
2023-07-06,6,1096,0,174.14,0.05
2023-07-06,18,1077,11,86.62,0.11
2023-07-06,29,1075,17,333.65,0.1
2023-07-06,17,1003,0,574.63,0.0
2023-07-06,4,1022,12,228.9,0.19
2023-07-06,26,1056,6,27.06,0.15
2023-07-06,26,1018,18,378.2,0.28
2023-07-06,25,1096,5,34.79,0.22
2023-07-06,2,1020,10,146.8,0.15
2023-07-06,35,1036,5,126.57,0.11
2023-07-06,30,1044,3,545.48,0.02
2023-07-06,29,1048,3,252.88,0.22
2023-07-06,30,1078,14,366.49,0.19
2023-07-06,6,1016,3,408.58,0.06
2023-07-07,5,1010,15,49.35,0.2
2023-07-07,7,1059,11,294.73,0.13
2023-07-07,8,1028,15,40.8,0.13
2023-07-07,32,1021,12,364.35,0.26
2023-07-07,11,1061,17,82.93,0.27
2023-07-07,2,1041,8,518.52,0.2
2023-07-07,13,1056,4,337.72,0.15
2023-07-07,33,1025,17,449.47,0.3
2023-07-07,8,1017,10,486.51,0.03
2023-07-07,21,1099,9,53.09,0.15
2023-07-07,26,1099,19,326.03,0.15
2023-07-07,1,1063,15,175.42,0.14
2023-07-07,16,1083,15,383.58,0.25
2023-07-07,34,1080,10,506.29,0.19
2023-07-07,20,1019,7,477.79,0.05
2023-07-07,10,1037,16,101.27,0.21
2023-07-07,26,1012,17,27.6,0.04
2023-07-07,13,1059,2,135.07,0.28
2023-07-07,7,1026,1,281.04,0.02
2023-07-07,15,1016,7,464.5,0.1
2023-07-08,24,1036,17,291.21,0.01
2023-07-08,1,1007,15,277.73,0.0
2023-07-08,14,1043,18,412.79,0.11
2023-07-08,9,1041,13,288.93,0.05
2023-07-08,33,1098,19,86.24,0.25
2023-07-08,4,1070,3,200.49,0.19
2023-07-08,35,1083,19,493.91,0.25
2023-07-08,2,1054,14,169.62,0.02
2023-07-08,20,1087,14,412.13,0.02
2023-07-08,14,1001,0,265.86,0.25
2023-07-08,5,1004,13,202.06,0.06
2023-07-08,24,1047,10,298.42,0.26
2023-07-08,10,1090,4,100.13,0.14
2023-07-08,8,1051,16,92.65,0.03
2023-07-08,25,1036,12,208.56,0.21
2023-07-08,28,1036,13,118.24,0.08
2023-07-08,27,1029,4,513.57,0.18
2023-07-08,29,1056,16,60.84,0.09
2023-07-08,24,1091,8,339.42,0.28
2023-07-08,13,1090,10,219.38,0.09
2023-07-09,6,1035,15,299.44,0.25
2023-07-09,23,1002,18,204.13,0.12
2023-07-09,15,1042,0,303.87,0.26
2023-07-09,22,1091,14,101.25,0.25
2023-07-09,7,1039,1,23.98,0.12
2023-07-09,4,1063,6,495.97,0.23
2023-07-09,9,1061,19,73.77,0.2
2023-07-09,28,1048,0,574.77,0.27
2023-07-09,19,1014,16,178.57,0.22
2023-07-09,3,1034,8,593.22,0.15
2023-07-09,20,1096,0,359.39,0.02
2023-07-09,5,1057,3,228.52,0.29
2023-07-09,27,1029,17,97.59,0.26
2023-07-09,25,1020,5,580.39,0.03
2023-07-09,25,1084,18,595.18,0.1
2023-07-09,33,1093,1,321.48,0.15
2023-07-09,32,1058,2,223.07,0.02
2023-07-09,19,1058,10,373.07,0.19
2023-07-09,8,1002,17,328.38,0.2
2023-07-09,28,1035,1,202.45,0.12
2023-07-10,9,1092,7,331.08,0.12
2023-07-10,7,1021,4,349.74,0.17
2023-07-10,14,1051,3,179.19,0.26
2023-07-10,34,1045,15,500.43,0.12
2023-07-10,31,1031,12,580.51,0.08
2023-07-10,18,1020,1,205.22,0.02
2023-07-10,11,1053,7,73.91,0.24
2023-07-10,28,1081,5,568.49,0.12
2023-07-10,31,1061,6,137.43,0.27
2023-07-10,26,1011,5,92.85,0.05
2023-07-10,29,1006,15,425.99,0.25
2023-07-10,9,1022,0,72.74,0.02
2023-07-10,32,1040,10,554.75,0.16
2023-07-10,19,1043,4,599.76,0.12
2023-07-10,25,1073,7,162.29,0.17
2023-07-10,15,1026,10,547.02,0.15
2023-07-10,29,1079,16,390.93,0.2
2023-07-10,11,1089,1,539.84,0.19
2023-07-10,9,1069,17,593.48,0.18
2023-07-10,15,1047,8,100.98,0.22
2023-07-11,15,1020,16,363.93,0.28
2023-07-11,22,1077,4,95.32,0.18
2023-07-11,5,1012,2,432.96,0.17
2023-07-11,1,1065,9,485.06,0.07
2023-07-11,34,1098,10,454.9,0.13
2023-07-11,16,1080,9,569.19,0.16
2023-07-11,11,1008,19,335.85,0.24
2023-07-11,8,1062,13,375.43,0.26
2023-07-11,21,1070,7,116.35,0.25
2023-07-11,8,1024,18,499.96,0.0
2023-07-11,19,1073,11,401.47,0.16
2023-07-11,13,1053,4,473.76,0.01
2023-07-11,14,1061,5,351.22,0.29
2023-07-11,16,1063,3,270.38,0.16
2023-07-11,21,1066,7,123.39,0.22
2023-07-11,4,1021,0,208.51,0.23
2023-07-11,14,1079,17,374.95,0.29
2023-07-11,18,1069,15,503.15,0.11
2023-07-11,1,1041,8,546.9,0.09
2023-07-11,11,1062,13,571.03,0.09
2023-07-12,26,1011,7,447.0,0.22
2023-07-12,11,1074,19,506.5,0.27
2023-07-12,35,1040,18,257.4,0.06
2023-07-12,23,1090,10,157.17,0.29
2023-07-12,1,1034,11,435.21,0.25
2023-07-12,1,1018,7,178.76,0.07
2023-07-12,29,1001,14,406.44,0.25
2023-07-12,32,1046,12,184.04,0.12
2023-07-12,9,1020,19,247.98,0.11
2023-07-12,35,1055,12,547.47,0.04
2023-07-12,22,1043,5,282.41,0.15
2023-07-12,4,1063,16,534.82,0.1
2023-07-12,29,1040,6,245.09,0.04
2023-07-12,35,1082,18,430.01,0.13
2023-07-12,25,1034,3,240.84,0.1
2023-07-12,1,1061,13,151.13,0.3
2023-07-12,29,1038,8,164.71,0.03
2023-07-12,23,1036,5,274.59,0.19
2023-07-12,5,1009,18,205.76,0.29
2023-07-12,4,1032,16,415.15,0.25
2023-07-13,14,1026,1,292.98,0.24
2023-07-13,32,1055,7,595.54,0.07
2023-07-13,20,1021,1,420.59,0.22
2023-07-13,27,1084,16,305.19,0.1
2023-07-13,15,1040,10,166.7,0.25
2023-07-13,31,1011,13,219.82,0.07
2023-07-13,20,1086,6,335.87,0.26
2023-07-13,9,1025,14,375.51,0.15
2023-07-13,28,1088,0,349.11,0.08
2023-07-13,23,1046,10,223.89,0.02
2023-07-13,23,1010,4,117.72,0.08
2023-07-13,22,1017,14,565.59,0.12
2023-07-13,29,1078,7,282.29,0.12
2023-07-13,13,1064,4,473.53,0.2
2023-07-13,10,1033,10,43.84,0.11
2023-07-13,6,1061,14,99.95,0.02
2023-07-13,19,1071,18,250.15,0.3
2023-07-13,3,1030,10,445.25,0.21
2023-07-13,22,1011,7,141.1,0.19
2023-07-13,8,1087,15,557.28,0.2
2023-07-14,33,1005,4,513.1,0.03
2023-07-14,32,1014,11,473.84,0.12
2023-07-14,33,1005,17,222.83,0.12
2023-07-14,9,1059,15,514.19,0.09
2023-07-14,6,1053,7,597.72,0.22
2023-07-14,6,1031,0,273.59,0.29
2023-07-14,5,1049,11,234.78,0.17
2023-07-14,13,1076,18,388.31,0.14
2023-07-14,6,1013,12,115.66,0.16
2023-07-14,9,1081,2,53.53,0.23
2023-07-14,25,1079,0,570.7,0.22
2023-07-14,1,1039,9,30.13,0.03
2023-07-14,8,1034,8,47.75,0.21
2023-07-14,32,1073,16,411.68,0.23
2023-07-14,31,1080,14,467.39,0.1
2023-07-14,7,1054,10,28.35,0.26
2023-07-14,16,1070,1,116.03,0.27
2023-07-14,10,1004,16,63.56,0.15
2023-07-14,24,1005,2,256.4,0.25
2023-07-14,13,1096,12,207.88,0.19
2023-07-15,11,1090,2,594.29,0.15
2023-07-15,23,1058,19,353.7,0.24
2023-07-15,7,1030,4,109.33,0.06
2023-07-15,32,1076,3,95.38,0.08
2023-07-15,16,1079,8,91.09,0.17
2023-07-15,29,1026,17,343.3,0.08
2023-07-15,25,1047,19,555.69,0.23
2023-07-15,30,1087,3,451.92,0.18
2023-07-15,15,1098,18,459.44,0.21
2023-07-15,27,1084,8,552.29,0.22
2023-07-15,24,1056,6,399.8,0.09
2023-07-15,13,1058,2,44.39,0.23
2023-07-15,24,1042,15,185.42,0.26
2023-07-15,30,1099,9,125.64,0.2
2023-07-15,11,1058,18,100.65,0.06
2023-07-15,15,1072,11,325.03,0.19
2023-07-15,5,1061,3,285.61,0.03
2023-07-15,30,1048,15,334.67,0.18
2023-07-15,33,1100,5,41.3,0.28
2023-07-15,25,1074,18,174.48,0.27
2023-07-16,15,1024,4,305.25,0.26
2023-07-16,9,1055,4,255.87,0.01
2023-07-16,34,1007,0,475.69,0.25
2023-07-16,32,1063,11,186.59,0.08
2023-07-16,4,1096,17,219.41,0.02
2023-07-16,6,1057,13,292.43,0.07
2023-07-16,10,1023,18,572.38,0.05
2023-07-16,32,1047,5,265.78,0.14
2023-07-16,5,1063,13,192.39,0.18
2023-07-16,13,1051,4,235.98,0.1
2023-07-16,19,1020,8,513.26,0.07
2023-07-16,3,1089,16,215.86,0.05
2023-07-16,7,1071,16,411.01,0.23
2023-07-16,4,1098,12,127.21,0.19
2023-07-16,27,1005,12,434.11,0.1
2023-07-16,14,1094,14,510.4,0.08
2023-07-16,24,1029,10,38.04,0.2
2023-07-16,25,1092,3,113.61,0.19
2023-07-16,20,1078,17,252.07,0.17
2023-07-16,1,1041,1,73.77,0.08
2023-07-17,4,1021,9,350.06,0.23
2023-07-17,19,1075,3,334.81,0.19
2023-07-17,5,1018,16,599.49,0.27
2023-07-17,8,1056,7,304.23,0.07
2023-07-17,21,1052,5,325.0,0.15
2023-07-17,27,1039,6,369.34,0.29
2023-07-17,10,1076,2,538.48,0.09
2023-07-17,27,1070,2,300.54,0.03
2023-07-17,6,1006,7,241.2,0.19
2023-07-17,23,1075,15,551.91,0.02
2023-07-17,20,1021,17,398.66,0.13
2023-07-17,10,1034,8,151.69,0.1
2023-07-17,7,1016,18,239.95,0.03
2023-07-17,32,1045,11,588.53,0.1
2023-07-17,8,1068,19,59.55,0.01
2023-07-17,34,1086,16,274.46,0.25
2023-07-17,7,1037,3,170.92,0.11
2023-07-17,9,1100,10,326.07,0.28
2023-07-17,15,1099,8,280.76,0.25
2023-07-17,21,1012,6,185.74,0.05
2023-07-18,26,1025,19,278.03,0.28
2023-07-18,2,1042,2,377.05,0.01
2023-07-18,22,1001,4,484.6,0.29
2023-07-18,14,1100,0,163.65,0.13
2023-07-18,26,1064,0,470.39,0.14
2023-07-18,34,1034,1,195.9,0.28
2023-07-18,30,1032,6,491.64,0.25
2023-07-18,9,1080,1,429.49,0.14
2023-07-18,19,1064,16,535.86,0.17
2023-07-18,19,1070,9,222.93,0.16
2023-07-18,13,1026,13,146.33,0.2
2023-07-18,30,1074,9,251.82,0.03
2023-07-18,10,1041,9,329.81,0.1
2023-07-18,29,1036,12,462.31,0.23
2023-07-18,20,1045,1,522.52,0.16
2023-07-18,10,1052,12,140.08,0.24
2023-07-18,33,1002,16,162.66,0.29
2023-07-18,17,1059,13,181.33,0.03
2023-07-18,17,1086,17,582.95,0.21
2023-07-18,18,1052,4,419.05,0.19
2023-07-19,35,1026,8,15.94,0.13
2023-07-19,24,1055,13,495.36,0.25
2023-07-19,18,1051,6,64.56,0.06
2023-07-19,33,1038,12,28.01,0.13
2023-07-19,1,1012,0,45.89,0.04
2023-07-19,5,1039,16,416.68,0.24
2023-07-19,15,1051,10,355.5,0.29
2023-07-19,26,1041,2,50.25,0.03
2023-07-19,35,1021,8,585.01,0.25
2023-07-19,1,1041,2,539.02,0.1
2023-07-19,5,1057,10,379.85,0.23
2023-07-19,9,1060,6,61.0,0.25
2023-07-19,14,1032,7,59.26,0.18
2023-07-19,3,1027,1,338.05,0.05
2023-07-19,22,1032,8,560.68,0.16
2023-07-19,7,1019,0,575.37,0.11
2023-07-19,14,1015,13,427.69,0.16
2023-07-19,20,1001,8,552.13,0.16
2023-07-19,29,1015,19,92.27,0.14
2023-07-19,26,1054,5,308.43,0.05
2023-07-20,28,1009,2,56.94,0.26
2023-07-20,23,1087,8,113.67,0.13
2023-07-20,24,1006,7,110.12,0.23
2023-07-20,35,1006,19,453.1,0.13
2023-07-20,28,1013,12,168.14,0.09
2023-07-20,35,1064,19,195.29,0.19
2023-07-20,20,1054,6,138.96,0.02
2023-07-20,35,1067,2,568.71,0.04
2023-07-20,25,1012,5,428.56,0.17
2023-07-20,31,1050,17,235.13,0.18
2023-07-20,26,1087,7,351.52,0.08
2023-07-20,6,1093,9,298.79,0.16
2023-07-20,6,1004,19,435.16,0.24
2023-07-20,28,1066,12,241.9,0.2
2023-07-20,32,1052,4,214.86,0.09
2023-07-20,29,1038,5,19.14,0.15
2023-07-20,2,1026,16,260.1,0.13
2023-07-20,21,1026,16,361.66,0.16
2023-07-20,4,1050,10,361.04,0.22
2023-07-20,19,1025,7,158.12,0.27
2023-07-21,7,1057,16,22.05,0.24
2023-07-21,31,1100,15,565.13,0.23
2023-07-21,7,1091,11,456.5,0.2
2023-07-21,8,1091,9,104.64,0.07
2023-07-21,9,1024,1,305.29,0.26
2023-07-21,35,1016,7,197.87,0.02
2023-07-21,4,1025,5,39.67,0.14
2023-07-21,21,1006,0,503.18,0.2
2023-07-21,2,1038,7,547.8,0.08
2023-07-21,21,1082,2,589.01,0.2
2023-07-21,23,1065,9,474.79,0.11
2023-07-21,17,1041,17,125.06,0.16
2023-07-21,11,1017,13,197.25,0.27
2023-07-21,8,1093,7,359.62,0.29
2023-07-21,20,1072,13,156.65,0.22
2023-07-21,26,1006,16,396.41,0.1
2023-07-21,22,1092,17,393.25,0.07
2023-07-21,14,1054,13,58.65,0.03
2023-07-21,26,1010,1,227.55,0.06
2023-07-21,11,1074,11,255.73,0.06
2023-07-22,13,1030,5,569.72,0.03
2023-07-22,9,1058,15,284.47,0.05
2023-07-22,6,1015,2,547.78,0.2
2023-07-22,18,1032,18,369.88,0.3
2023-07-22,12,1058,14,230.42,0.24
2023-07-22,7,1063,10,419.94,0.15
2023-07-22,18,1048,10,485.14,0.25
2023-07-22,14,1075,7,535.2,0.22
2023-07-22,32,1094,18,53.76,0.19
2023-07-22,18,1039,15,517.16,0.01
2023-07-22,18,1073,9,463.57,0.04
2023-07-22,24,1013,15,590.8,0.02
2023-07-22,29,1080,7,323.49,0.23
2023-07-22,18,1043,16,571.2,0.23
2023-07-22,19,1084,19,22.81,0.16
2023-07-22,17,1005,1,402.31,0.03
2023-07-22,2,1092,17,61.16,0.22
2023-07-22,35,1079,14,172.64,0.11
2023-07-22,19,1087,18,169.02,0.18
2023-07-22,19,1005,12,320.91,0.07
2023-07-23,8,1043,0,63.03,0.03
2023-07-23,13,1022,8,67.52,0.16
2023-07-23,17,1037,2,27.08,0.1
2023-07-23,27,1026,1,133.98,0.21
2023-07-23,2,1091,12,312.84,0.21
2023-07-23,1,1064,6,302.65,0.05
2023-07-23,26,1006,13,204.02,0.14
2023-07-23,21,1057,18,429.04,0.26
2023-07-23,21,1020,8,459.9,0.06
2023-07-23,1,1003,19,115.51,0.29
2023-07-23,10,1045,9,509.05,0.28
2023-07-23,31,1068,19,460.54,0.05
2023-07-23,18,1051,8,456.01,0.21
2023-07-23,1,1083,5,290.55,0.28
2023-07-23,17,1091,1,237.58,0.26
2023-07-23,28,1045,4,315.63,0.03
2023-07-23,19,1004,6,106.43,0.22
2023-07-23,30,1096,4,140.85,0.2
2023-07-23,11,1058,12,593.67,0.06
2023-07-23,18,1030,15,570.31,0.2
2023-07-24,15,1076,15,489.58,0.09
2023-07-24,2,1039,1,439.72,0.03
2023-07-24,8,1042,17,549.96,0.08
2023-07-24,27,1001,6,172.65,0.12
2023-07-24,24,1040,18,249.48,0.15
2023-07-24,22,1074,3,416.81,0.14
2023-07-24,8,1093,9,111.08,0.07
2023-07-24,14,1096,6,419.79,0.01
2023-07-24,27,1065,5,215.5,0.04
2023-07-24,29,1080,9,176.5,0.15
2023-07-24,13,1081,7,215.8,0.04
2023-07-24,24,1001,14,334.85,0.1
2023-07-24,27,1070,9,48.2,0.22
2023-07-24,4,1070,13,144.48,0.3
2023-07-24,22,1099,14,413.16,0.26
2023-07-24,17,1055,17,513.88,0.25
2023-07-24,11,1088,10,285.14,0.03
2023-07-24,1,1098,19,442.22,0.03
2023-07-24,13,1054,19,377.49,0.24
2023-07-24,31,1003,3,225.43,0.05
2023-07-25,13,1005,18,465.43,0.23
2023-07-25,28,1065,1,503.33,0.15
2023-07-25,18,1055,8,282.45,0.29
2023-07-25,3,1097,12,90.61,0.01
2023-07-25,21,1076,13,177.62,0.2
2023-07-25,10,1060,8,194.46,0.01
2023-07-25,17,1084,7,259.92,0.24
2023-07-25,13,1039,5,129.2,0.19
2023-07-25,3,1053,14,427.11,0.21
2023-07-25,15,1001,7,490.35,0.07
2023-07-25,16,1050,3,421.45,0.25
2023-07-25,30,1100,15,277.69,0.05
2023-07-25,11,1034,15,226.59,0.24
2023-07-25,31,1048,2,388.65,0.14
2023-07-25,33,1091,11,461.5,0.26
2023-07-25,5,1071,17,257.18,0.27
2023-07-25,10,1061,7,548.38,0.05
2023-07-25,22,1027,2,455.65,0.24
2023-07-25,31,1085,15,560.5,0.11
2023-07-25,20,1078,19,389.67,0.0
2023-07-26,20,1071,4,543.41,0.03
2023-07-26,13,1044,14,29.68,0.07
2023-07-26,24,1019,9,92.06,0.13
2023-07-26,4,1022,9,41.31,0.11
2023-07-26,29,1075,10,437.25,0.03
2023-07-26,19,1086,3,208.53,0.19
2023-07-26,17,1050,7,250.55,0.19
2023-07-26,11,1014,12,334.78,0.11
2023-07-26,30,1044,8,272.53,0.06
2023-07-26,27,1017,17,401.2,0.06
2023-07-26,35,1079,15,163.64,0.23
2023-07-26,35,1084,19,79.75,0.12
2023-07-26,18,1093,10,106.01,0.3
2023-07-26,2,1023,9,150.46,0.17
2023-07-26,21,1043,11,356.74,0.28
2023-07-26,14,1052,19,394.63,0.12
2023-07-26,21,1048,2,475.38,0.17
2023-07-26,12,1098,7,331.91,0.29
2023-07-26,3,1094,0,550.91,0.17
2023-07-26,10,1030,10,120.87,0.23
2023-07-27,5,1073,10,269.43,0.13
2023-07-27,13,1081,6,215.38,0.13
2023-07-27,30,1042,11,587.8,0.11
2023-07-27,33,1043,13,484.38,0.14
2023-07-27,28,1014,18,508.33,0.1
2023-07-27,14,1026,17,94.36,0.24
2023-07-27,31,1070,19,248.34,0.25
2023-07-27,22,1071,0,196.81,0.24
2023-07-27,23,1018,13,70.68,0.26
2023-07-27,5,1053,13,228.21,0.19
2023-07-27,23,1024,17,37.42,0.09
2023-07-27,3,1032,3,576.98,0.06
2023-07-27,9,1076,11,256.22,0.26
2023-07-27,14,1041,11,191.52,0.23
2023-07-27,31,1028,15,119.3,0.22
2023-07-27,1,1031,1,590.01,0.11
2023-07-27,28,1076,0,288.12,0.12
2023-07-27,31,1066,16,570.09,0.14
2023-07-27,28,1070,6,151.4,0.19
2023-07-27,17,1070,14,501.72,0.2
2023-07-28,23,1069,11,312.04,0.22
2023-07-28,10,1060,17,233.1,0.03
2023-07-28,9,1018,2,430.22,0.18
2023-07-28,26,1044,9,523.88,0.07
2023-07-28,1,1054,15,248.71,0.25
2023-07-28,14,1087,17,142.79,0.11
2023-07-28,1,1064,11,383.51,0.24
2023-07-28,4,1089,5,171.0,0.26
2023-07-28,22,1038,3,315.23,0.02
2023-07-28,15,1011,1,167.97,0.12
2023-07-28,23,1098,0,31.95,0.2
2023-07-28,1,1071,2,243.02,0.17
2023-07-28,14,1090,15,461.36,0.16
2023-07-28,33,1030,16,222.04,0.1
2023-07-28,18,1084,1,105.38,0.07
2023-07-28,31,1016,12,41.18,0.09
2023-07-28,12,1058,16,494.41,0.14
2023-07-28,18,1003,12,149.96,0.01
2023-07-28,28,1048,3,420.69,0.01
2023-07-28,5,1008,1,409.29,0.13
2023-07-29,7,1061,3,55.79,0.1
2023-07-29,18,1066,13,447.02,0.03
2023-07-29,28,1095,11,312.2,0.12
2023-07-29,33,1039,11,199.21,0.16
2023-07-29,15,1087,11,445.23,0.05
2023-07-29,28,1056,2,525.7,0.3
2023-07-29,15,1094,6,427.33,0.22
2023-07-29,18,1035,13,61.09,0.02
2023-07-29,24,1089,15,452.7,0.0
2023-07-29,6,1063,16,74.21,0.11
2023-07-29,34,1039,10,537.73,0.14
2023-07-29,28,1070,11,44.18,0.07
2023-07-29,8,1026,5,541.58,0.14
2023-07-29,2,1007,8,86.03,0.22
2023-07-29,12,1053,10,73.09,0.25
2023-07-29,4,1042,1,302.35,0.19
2023-07-29,14,1058,11,83.17,0.22
2023-07-29,33,1020,14,266.15,0.26
2023-07-29,26,1084,0,145.25,0.14
2023-07-29,11,1015,13,46.39,0.03
2023-07-30,23,1054,2,445.83,0.2
2023-07-30,6,1025,14,425.68,0.29
2023-07-30,23,1016,0,480.1,0.07
2023-07-30,17,1059,13,510.67,0.04
2023-07-30,28,1084,5,386.85,0.15
2023-07-30,26,1017,7,341.1,0.02
2023-07-30,7,1044,19,72.56,0.09
2023-07-30,19,1061,10,90.93,0.12
2023-07-30,2,1023,17,571.5,0.13
2023-07-30,30,1015,1,143.65,0.0
2023-07-30,1,1008,19,262.31,0.03
2023-07-30,24,1088,13,22.03,0.29
2023-07-30,16,1100,11,258.9,0.22
2023-07-30,20,1047,14,596.6,0.08
2023-07-30,1,1053,11,335.8,0.26
2023-07-30,17,1041,12,493.54,0.01
2023-07-30,2,1043,15,322.49,0.26
2023-07-30,33,1082,13,408.87,0.08
2023-07-30,30,1003,1,36.3,0.15
2023-07-30,13,1030,15,21.46,0.2
2023-07-31,5,1091,14,231.68,0.06
2023-07-31,1,1065,18,95.49,0.15
2023-07-31,16,1097,9,555.62,0.23
2023-07-31,1,1099,13,553.31,0.11
2023-07-31,1,1084,4,273.54,0.23
2023-07-31,2,1095,14,297.49,0.1
2023-07-31,30,1008,4,147.11,0.21
2023-07-31,21,1097,7,568.75,0.09
2023-07-31,22,1056,4,438.93,0.18
2023-07-31,20,1079,5,209.15,0.11
2023-07-31,25,1056,14,376.66,0.25
2023-07-31,7,1013,16,489.46,0.15
2023-07-31,26,1073,1,145.8,0.29
2023-07-31,26,1052,16,479.98,0.08
2023-07-31,25,1028,11,346.93,0.16
2023-07-31,19,1023,13,291.88,0.01
2023-07-31,21,1038,18,286.49,0.17
2023-07-31,1,1083,10,566.97,0.26
2023-07-31,6,1037,8,358.83,0.26
2023-07-31,17,1060,12,324.03,0.29
2023-08-01,10,1025,17,317.64,0.1
2023-08-01,27,1058,18,588.58,0.03
2023-08-01,16,1088,10,520.79,0.05
2023-08-01,30,1080,19,70.83,0.2
2023-08-01,26,1079,14,396.75,0.02
2023-08-01,35,1044,5,282.67,0.28
2023-08-01,9,1018,13,104.06,0.07
2023-08-01,28,1064,18,190.26,0.26
2023-08-01,15,1044,11,94.71,0.29
2023-08-01,31,1092,12,325.1,0.24
