Product_ID,Store_ID,Product_Name,Category,Units_On_Hand,Reorder_Level,Safety_Stock,Shelf_Life
1032,28,Product_1032,Packaged Food,67,65,43,352
1032,29,Product_1032,Beverages,135,25,25,309
1032,30,Product_1032,Personal Care,93,64,22,226
1032,31,Product_1032,Packaged Food,147,85,19,330
1032,32,Product_1032,Beverages,174,82,21,143
1032,33,Product_1032,Personal Care,182,94,28,64
1032,34,Product_1032,Personal Care,52,45,23,74
1032,35,Product_1032,Packaged Food,192,70,31,180
1033,1,Product_1033,Beverages,18,95,37,216
1033,2,Product_1033,Packaged Food,146,47,46,128
1033,3,Product_1033,Beverages,126,59,25,323
1033,4,Product_1033,Packaged Food,125,73,31,45
1033,5,Product_1033,Personal Care,187,64,17,265
1033,6,Product_1033,Personal Care,84,45,49,114
1033,7,Product_1033,Packaged Food,64,25,32,144
1033,8,Product_1033,Personal Care,170,42,41,187
1033,9,Product_1033,Packaged Food,145,98,42,342
1033,10,Product_1033,Personal Care,150,64,27,117
1033,11,Product_1033,Personal Care,46,59,16,79
1033,12,Product_1033,Personal Care,133,28,40,50
1033,13,Product_1033,Beverages,39,64,22,206
1033,14,Product_1033,Personal Care,147,36,37,54
1033,15,Product_1033,Beverages,40,25,20,278
1033,16,Product_1033,Packaged Food,37,25,20,171
1033,17,Product_1033,Beverages,167,22,44,254
1033,18,Product_1033,Personal Care,145,83,33,266
1033,19,Product_1033,Personal Care,189,20,45,182
1033,20,Product_1033,Packaged Food,176,35,43,250
1033,21,Product_1033,Personal Care,150,44,25,211
1033,22,Product_1033,Personal Care,72,20,28,265
1033,23,Product_1033,Personal Care,145,53,34,74
1033,24,Product_1033,Beverages,20,89,41,77
1033,25,Product_1033,Personal Care,38,50,19,59
1033,26,Product_1033,Packaged Food,17,79,33,273
1033,27,Product_1033,Packaged Food,72,34,13,220
1033,28,Product_1033,Packaged Food,108,28,35,238
1033,29,Product_1033,Personal Care,98,71,14,276
1033,30,Product_1033,Packaged Food,19,98,27,140
1033,31,Product_1033,Beverages,92,32,13,138
1033,32,Product_1033,Beverages,188,27,12,220
1033,33,Product_1033,Beverages,8,30,44,327
1033,34,Product_1033,Packaged Food,163,32,21,66
1033,35,Product_1033,Beverages,72,71,16,159
1034,1,Product_1034,Beverages,55,79,32,132
1034,2,Product_1034,Personal Care,84,42,38,235
1034,3,Product_1034,Beverages,178,88,40,118
1034,4,Product_1034,Personal Care,177,39,26,159
1034,5,Product_1034,Packaged Food,12,89,12,215
1034,6,Product_1034,Personal Care,81,94,29,221
1034,7,Product_1034,Packaged Food,58,79,28,347
1034,8,Product_1034,Packaged Food,67,34,34,64
1034,9,Product_1034,Personal Care,13,68,28,129
1034,10,Product_1034,Personal Care,29,68,34,173
1034,11,Product_1034,Personal Care,178,91,27,249
1034,12,Product_1034,Personal Care,41,36,22,36
1034,13,Product_1034,Personal Care,9,53,45,35
1034,14,Product_1034,Beverages,133,48,34,203
1034,15,Product_1034,Personal Care,25,47,12,104
1034,16,Product_1034,Beverages,188,97,35,205
1034,17,Product_1034,Packaged Food,53,75,48,251
1034,18,Product_1034,Personal Care,71,70,29,141
1034,19,Product_1034,Beverages,58,90,18,138
1034,20,Product_1034,Packaged Food,156,82,17,341
1034,21,Product_1034,Beverages,195,54,12,275
1034,22,Product_1034,Packaged Food,103,26,36,30
1034,23,Product_1034,Personal Care,198,63,32,70
1034,24,Product_1034,Personal Care,74,61,42,207
1034,25,Product_1034,Personal Care,164,78,26,256
1034,26,Product_1034,Packaged Food,47,22,44,145
1034,27,Product_1034,Beverages,190,80,40,124
1034,28,Product_1034,Packaged Food,123,43,32,79
1034,29,Product_1034,Beverages,78,98,15,56
1034,30,Product_1034,Personal Care,49,55,17,108
1034,31,Product_1034,Personal Care,189,66,22,218
1034,32,Product_1034,Beverages,115,32,10,63
1034,33,Product_1034,Beverages,78,97,38,127
1034,34,Product_1034,Beverages,198,50,34,67
1034,35,Product_1034,Beverages,135,73,11,238
1035,1,Product_1035,Packaged Food,88,75,39,122
1035,2,Product_1035,Packaged Food,188,41,44,301
1035,3,Product_1035,Beverages,121,62,26,159
1035,4,Product_1035,Packaged Food,166,25,26,354
1035,5,Product_1035,Packaged Food,147,83,25,336
1035,6,Product_1035,Packaged Food,164,92,14,214
1035,7,Product_1035,Beverages,8,83,31,307
1035,8,Product_1035,Beverages,182,48,47,280
1035,9,Product_1035,Beverages,96,37,16,126
1035,10,Product_1035,Packaged Food,131,23,27,312
1035,11,Product_1035,Personal Care,58,51,42,313
1035,12,Product_1035,Beverages,104,74,45,217
1035,13,Product_1035,Beverages,61,99,43,116
1035,14,Product_1035,Beverages,105,75,22,47
1035,15,Product_1035,Beverages,112,62,48,218
1035,16,Product_1035,Beverages,78,37,32,211
1035,17,Product_1035,Personal Care,29,77,13,352
1035,18,Product_1035,Personal Care,145,26,49,99
1035,19,Product_1035,Beverages,192,87,38,363
1035,20,Product_1035,Packaged Food,174,95,15,157
1035,21,Product_1035,Personal Care,165,91,10,211
1035,22,Product_1035,Packaged Food,112,43,16,112
1035,23,Product_1035,Beverages,62,76,44,91
1035,24,Product_1035,Beverages,21,94,29,155
1035,25,Product_1035,Packaged Food,168,61,43,60
1035,26,Product_1035,Beverages,111,37,26,323
1035,27,Product_1035,Beverages,109,75,31,85
1035,28,Product_1035,Personal Care,146,76,43,320
1035,29,Product_1035,Beverages,124,20,30,227
1035,30,Product_1035,Packaged Food,64,70,10,248
1035,31,Product_1035,Packaged Food,180,35,49,55
1035,32,Product_1035,Packaged Food,99,93,26,216
1035,33,Product_1035,Personal Care,134,63,16,137
1035,34,Product_1035,Personal Care,161,65,13,235
1035,35,Product_1035,Beverages,15,90,41,176
1036,1,Product_1036,Beverages,9,69,26,169
1036,2,Product_1036,Beverages,149,51,29,158
1036,3,Product_1036,Beverages,57,89,28,74
1036,4,Product_1036,Packaged Food,22,42,35,364
1036,5,Product_1036,Personal Care,25,98,45,138
1036,6,Product_1036,Personal Care,191,76,14,346
1036,7,Product_1036,Beverages,54,99,32,323
1036,8,Product_1036,Personal Care,77,48,35,64
1036,9,Product_1036,Personal Care,66,48,43,126
1036,10,Product_1036,Packaged Food,168,42,16,32
1036,11,Product_1036,Beverages,31,50,27,72
1036,12,Product_1036,Personal Care,104,20,23,209
1036,13,Product_1036,Beverages,102,29,16,119
1036,14,Product_1036,Beverages,157,40,26,126
1036,15,Product_1036,Beverages,114,82,21,85
1036,16,Product_1036,Packaged Food,31,34,36,313
1036,17,Product_1036,Packaged Food,63,78,11,156
1036,18,Product_1036,Beverages,198,32,24,118
1036,19,Product_1036,Personal Care,187,41,35,232
1036,20,Product_1036,Beverages,24,67,47,70
1036,21,Product_1036,Packaged Food,87,59,42,174
1036,22,Product_1036,Packaged Food,56,21,41,347
1036,23,Product_1036,Packaged Food,67,36,39,197
1036,24,Product_1036,Beverages,84,40,27,212
1036,25,Product_1036,Packaged Food,151,93,26,303
1036,26,Product_1036,Beverages,100,64,27,46
1036,27,Product_1036,Packaged Food,13,68,38,252
1036,28,Product_1036,Beverages,147,66,18,234
1036,29,Product_1036,Personal Care,154,34,37,276
1036,30,Product_1036,Personal Care,89,71,35,246
1036,31,Product_1036,Beverages,153,65,37,210
1036,32,Product_1036,Personal Care,193,61,28,302
1036,33,Product_1036,Packaged Food,75,68,12,78
1036,34,Product_1036,Personal Care,153,91,45,147
1036,35,Product_1036,Personal Care,45,65,45,218
1037,1,Product_1037,Beverages,61,20,34,295
1037,2,Product_1037,Beverages,143,77,17,186
1037,3,Product_1037,Personal Care,91,25,25,177
1037,4,Product_1037,Personal Care,77,62,35,119
1037,5,Product_1037,Beverages,198,52,35,150
1037,6,Product_1037,Packaged Food,62,86,13,282
1037,7,Product_1037,Beverages,1,33,39,78
1037,8,Product_1037,Beverages,43,52,22,107
1037,9,Product_1037,Beverages,97,45,30,333
1037,10,Product_1037,Beverages,86,98,22,308
1037,11,Product_1037,Packaged Food,47,21,29,305
1037,12,Product_1037,Personal Care,45,22,21,325
1037,13,Product_1037,Beverages,99,97,25,191
1037,14,Product_1037,Packaged Food,133,96,45,307
1037,15,Product_1037,Beverages,11,71,39,80
1037,16,Product_1037,Personal Care,47,38,15,113
1037,17,Product_1037,Personal Care,52,67,16,98
1037,18,Product_1037,Personal Care,142,83,12,98
1037,19,Product_1037,Personal Care,180,56,18,300
1037,20,Product_1037,Personal Care,92,89,26,183
1037,21,Product_1037,Packaged Food,71,40,20,357
1037,22,Product_1037,Beverages,124,54,23,43
1037,23,Product_1037,Beverages,139,57,43,198
1037,24,Product_1037,Beverages,121,36,26,252
1037,25,Product_1037,Personal Care,0,31,48,33
1037,26,Product_1037,Beverages,140,23,27,226
1037,27,Product_1037,Personal Care,129,31,26,359
1037,28,Product_1037,Beverages,5,27,20,169
1037,29,Product_1037,Packaged Food,1,27,20,153
1037,30,Product_1037,Packaged Food,9,27,45,282
1037,31,Product_1037,Beverages,181,40,39,196
1037,32,Product_1037,Personal Care,134,28,10,323
1037,33,Product_1037,Beverages,188,63,31,73
1037,34,Product_1037,Beverages,118,81,15,174
1037,35,Product_1037,Personal Care,37,43,19,149
1038,1,Product_1038,Packaged Food,69,76,48,318
1038,2,Product_1038,Personal Care,17,75,37,342
1038,3,Product_1038,Beverages,26,93,41,263
1038,4,Product_1038,Beverages,24,94,32,255
1038,5,Product_1038,Packaged Food,179,50,16,261
1038,6,Product_1038,Packaged Food,1,37,42,258
1038,7,Product_1038,Beverages,83,54,27,139
1038,8,Product_1038,Beverages,87,91,39,201
1038,9,Product_1038,Packaged Food,137,71,20,223
1038,10,Product_1038,Beverages,163,52,22,325
1038,11,Product_1038,Packaged Food,67,61,28,239
1038,12,Product_1038,Packaged Food,93,38,32,280
1038,13,Product_1038,Beverages,64,31,33,63
1038,14,Product_1038,Packaged Food,135,37,14,211
1038,15,Product_1038,Packaged Food,82,48,12,119
1038,16,Product_1038,Personal Care,185,95,11,137
1038,17,Product_1038,Beverages,76,95,11,156
1038,18,Product_1038,Packaged Food,134,45,35,117
1038,19,Product_1038,Personal Care,167,79,18,61
1038,20,Product_1038,Personal Care,140,24,20,359
1038,21,Product_1038,Packaged Food,168,72,24,277
1038,22,Product_1038,Personal Care,6,59,37,284
1038,23,Product_1038,Personal Care,84,89,10,40
1038,24,Product_1038,Beverages,188,56,32,250
1038,25,Product_1038,Packaged Food,167,96,32,152
1038,26,Product_1038,Beverages,188,87,49,188
1038,27,Product_1038,Packaged Food,105,44,21,119
1038,28,Product_1038,Packaged Food,96,28,21,354
1038,29,Product_1038,Beverages,181,47,44,226
1038,30,Product_1038,Beverages,109,96,48,135
1038,31,Product_1038,Packaged Food,111,77,23,104
1038,32,Product_1038,Beverages,165,87,42,100
1038,33,Product_1038,Packaged Food,199,70,19,200
1038,34,Product_1038,Packaged Food,142,57,24,290
1038,35,Product_1038,Packaged Food,82,73,19,33
1039,1,Product_1039,Personal Care,145,99,49,321
1039,2,Product_1039,Packaged Food,97,55,46,38
1039,3,Product_1039,Packaged Food,52,37,44,92
1039,4,Product_1039,Packaged Food,104,97,13,284
1039,5,Product_1039,Packaged Food,177,98,37,199
1039,6,Product_1039,Packaged Food,97,20,48,247
1039,7,Product_1039,Packaged Food,111,54,48,119
1039,8,Product_1039,Packaged Food,189,57,32,179
1039,9,Product_1039,Packaged Food,58,92,13,228
1039,10,Product_1039,Personal Care,129,68,33,261
1039,11,Product_1039,Personal Care,125,50,49,77
1039,12,Product_1039,Personal Care,42,74,33,206
1039,13,Product_1039,Beverages,79,76,22,56
1039,14,Product_1039,Beverages,157,55,12,243
1039,15,Product_1039,Packaged Food,85,68,21,340
1039,16,Product_1039,Packaged Food,55,87,40,73
1039,17,Product_1039,Personal Care,185,72,29,236
1039,18,Product_1039,Personal Care,155,35,46,174
1039,19,Product_1039,Beverages,36,96,28,74
1039,20,Product_1039,Beverages,61,55,45,337
1039,21,Product_1039,Personal Care,108,63,16,278
1039,22,Product_1039,Packaged Food,67,53,11,354
1039,23,Product_1039,Personal Care,9,61,22,260
1039,24,Product_1039,Packaged Food,121,29,19,157
1039,25,Product_1039,Personal Care,148,27,10,121
1039,26,Product_1039,Packaged Food,77,49,30,78
1039,27,Product_1039,Packaged Food,144,88,40,337
1039,28,Product_1039,Packaged Food,39,57,28,335
1039,29,Product_1039,Packaged Food,140,97,42,250
1039,30,Product_1039,Personal Care,176,55,19,124
1039,31,Product_1039,Beverages,56,20,16,248
1039,32,Product_1039,Packaged Food,91,99,32,211
1039,33,Product_1039,Packaged Food,155,24,30,47
1039,34,Product_1039,Personal Care,197,76,38,48
1039,35,Product_1039,Packaged Food,192,22,30,256
1040,1,Product_1040,Packaged Food,39,86,34,156
1040,2,Product_1040,Packaged Food,54,71,43,213
1040,3,Product_1040,Personal Care,111,89,22,116
1040,4,Product_1040,Packaged Food,80,85,28,240
1040,5,Product_1040,Personal Care,117,82,29,358
1040,6,Product_1040,Packaged Food,26,66,11,92
1040,7,Product_1040,Beverages,99,38,26,354
1040,8,Product_1040,Personal Care,116,90,26,68
1040,9,Product_1040,Packaged Food,131,44,14,187
1040,10,Product_1040,Packaged Food,195,70,33,43
1040,11,Product_1040,Packaged Food,145,61,28,297
1040,12,Product_1040,Beverages,16,49,33,232
1040,13,Product_1040,Personal Care,22,20,24,317
1040,14,Product_1040,Packaged Food,14,47,33,217
1040,15,Product_1040,Packaged Food,162,46,28,105
1040,16,Product_1040,Packaged Food,176,20,19,76
1040,17,Product_1040,Personal Care,58,81,48,175
1040,18,Product_1040,Beverages,159,46,37,47
1040,19,Product_1040,Personal Care,166,68,38,111
1040,20,Product_1040,Beverages,161,90,45,67
1040,21,Product_1040,Personal Care,136,92,17,284
1040,22,Product_1040,Personal Care,34,24,23,249
1040,23,Product_1040,Beverages,3,58,29,233
1040,24,Product_1040,Beverages,149,50,32,333
1040,25,Product_1040,Packaged Food,165,74,13,117
1040,26,Product_1040,Packaged Food,0,26,40,169
1040,27,Product_1040,Beverages,132,69,47,175
1040,28,Product_1040,Beverages,73,98,39,137
1040,29,Product_1040,Beverages,16,87,16,347
1040,30,Product_1040,Packaged Food,118,53,15,74
1040,31,Product_1040,Beverages,178,53,24,107
1040,32,Product_1040,Beverages,177,51,12,32
1040,33,Product_1040,Beverages,85,93,12,361
1040,34,Product_1040,Packaged Food,175,36,16,298
1040,35,Product_1040,Beverages,3,29,48,117
1041,1,Product_1041,Packaged Food,51,25,28,354
1041,2,Product_1041,Beverages,136,96,28,306
1041,3,Product_1041,Beverages,3,43,44,288
1041,4,Product_1041,Packaged Food,100,59,44,85
1041,5,Product_1041,Packaged Food,39,96,13,331
1041,6,Product_1041,Beverages,140,46,15,302
1041,7,Product_1041,Packaged Food,98,21,22,209
1041,8,Product_1041,Beverages,51,62,35,51
1041,9,Product_1041,Personal Care,106,74,12,256
1041,10,Product_1041,Beverages,139,88,29,132
1041,11,Product_1041,Personal Care,12,60,21,42
1041,12,Product_1041,Beverages,96,76,49,157
1041,13,Product_1041,Packaged Food,34,22,14,247
1041,14,Product_1041,Personal Care,125,90,19,145
1041,15,Product_1041,Beverages,66,91,40,104
1041,16,Product_1041,Packaged Food,70,85,15,326
1041,17,Product_1041,Personal Care,159,39,43,228
1041,18,Product_1041,Personal Care,144,64,20,355
1041,19,Product_1041,Packaged Food,150,89,47,159
1041,20,Product_1041,Beverages,83,98,38,101
1041,21,Product_1041,Packaged Food,48,71,42,307
1041,22,Product_1041,Beverages,132,37,47,322
1041,23,Product_1041,Beverages,63,29,24,199
1041,24,Product_1041,Personal Care,175,63,27,116
1041,25,Product_1041,Packaged Food,15,73,47,192
1041,26,Product_1041,Beverages,155,21,39,198
1041,27,Product_1041,Personal Care,68,72,48,330
1041,28,Product_1041,Packaged Food,90,77,36,157
1041,29,Product_1041,Personal Care,169,66,47,255
1041,30,Product_1041,Packaged Food,142,45,40,176
1041,31,Product_1041,Packaged Food,63,73,48,289
1041,32,Product_1041,Beverages,2,83,38,40
1041,33,Product_1041,Packaged Food,101,77,20,50
1041,34,Product_1041,Personal Care,101,65,11,120
1041,35,Product_1041,Personal Care,110,84,44,320
1042,1,Product_1042,Personal Care,155,20,34,72
1042,2,Product_1042,Beverages,83,86,11,239
1042,3,Product_1042,Beverages,191,93,14,294
1042,4,Product_1042,Beverages,161,79,47,218
1042,5,Product_1042,Personal Care,9,95,45,114
1042,6,Product_1042,Packaged Food,69,68,12,247
1042,7,Product_1042,Packaged Food,89,45,17,290
1042,8,Product_1042,Beverages,14,35,10,173
1042,9,Product_1042,Packaged Food,2,71,40,42
1042,10,Product_1042,Personal Care,148,85,36,195
1042,11,Product_1042,Beverages,185,81,47,203
1042,12,Product_1042,Packaged Food,138,91,17,126
1042,13,Product_1042,Packaged Food,198,83,47,50
1042,14,Product_1042,Personal Care,190,83,29,293
1042,15,Product_1042,Beverages,45,50,38,294
1042,16,Product_1042,Personal Care,93,45,19,314
1042,17,Product_1042,Beverages,79,55,29,66
1042,18,Product_1042,Beverages,70,42,49,122
1042,19,Product_1042,Beverages,155,67,47,188
1042,20,Product_1042,Beverages,116,92,36,245
1042,21,Product_1042,Packaged Food,89,48,37,249
1042,22,Product_1042,Personal Care,132,61,16,71
1042,23,Product_1042,Packaged Food,26,77,11,54
1042,24,Product_1042,Packaged Food,116,46,10,116
1042,25,Product_1042,Beverages,169,71,34,211
1042,26,Product_1042,Packaged Food,66,25,15,82
1042,27,Product_1042,Beverages,57,21,21,179
1042,28,Product_1042,Packaged Food,147,43,29,94
1042,29,Product_1042,Packaged Food,128,22,20,245
1042,30,Product_1042,Beverages,191,64,35,362
1042,31,Product_1042,Packaged Food,23,93,44,53
1042,32,Product_1042,Personal Care,181,98,25,300
1042,33,Product_1042,Packaged Food,10,84,24,247
1042,34,Product_1042,Personal Care,67,62,14,104
1042,35,Product_1042,Beverages,102,60,32,344
1043,1,Product_1043,Personal Care,2,95,16,78
1043,2,Product_1043,Beverages,160,67,24,31
1043,3,Product_1043,Packaged Food,126,90,41,161
1043,4,Product_1043,Beverages,116,55,41,57
1043,5,Product_1043,Packaged Food,0,79,44,141
1043,6,Product_1043,Beverages,53,55,34,109
1043,7,Product_1043,Beverages,82,84,14,157
1043,8,Product_1043,Personal Care,21,72,45,193
1043,9,Product_1043,Packaged Food,177,99,27,51
1043,10,Product_1043,Beverages,20,63,48,76
1043,11,Product_1043,Personal Care,28,73,35,114
1043,12,Product_1043,Packaged Food,79,79,40,272
1043,13,Product_1043,Packaged Food,48,21,23,88
1043,14,Product_1043,Packaged Food,98,77,48,31
1043,15,Product_1043,Personal Care,40,35,13,169
1043,16,Product_1043,Packaged Food,134,33,21,135
1043,17,Product_1043,Beverages,170,88,18,129
1043,18,Product_1043,Beverages,8,81,38,143
1043,19,Product_1043,Beverages,152,34,15,149
1043,20,Product_1043,Beverages,156,98,38,289
1043,21,Product_1043,Beverages,184,68,48,237
1043,22,Product_1043,Personal Care,13,22,47,239
1043,23,Product_1043,Beverages,19,77,34,342
1043,24,Product_1043,Beverages,195,97,42,121
1043,25,Product_1043,Packaged Food,7,63,43,265
1043,26,Product_1043,Packaged Food,117,88,40,74
1043,27,Product_1043,Packaged Food,31,52,12,59
1043,28,Product_1043,Beverages,28,22,35,214
1043,29,Product_1043,Packaged Food,29,28,35,91
1043,30,Product_1043,Personal Care,173,87,34,208
1043,31,Product_1043,Packaged Food,43,54,32,159
1043,32,Product_1043,Packaged Food,40,63,40,76
1043,33,Product_1043,Beverages,95,96,14,87
1043,34,Product_1043,Beverages,43,93,34,191
1043,35,Product_1043,Packaged Food,29,90,15,84
1044,1,Product_1044,Personal Care,140,22,35,342
1044,2,Product_1044,Beverages,151,72,15,328
1044,3,Product_1044,Beverages,48,61,21,40
1044,4,Product_1044,Personal Care,97,37,30,129
1044,5,Product_1044,Beverages,43,41,39,143
1044,6,Product_1044,Personal Care,124,49,17,127
1044,7,Product_1044,Packaged Food,110,92,29,310
1044,8,Product_1044,Personal Care,4,94,24,357
1044,9,Product_1044,Personal Care,154,59,41,55
1044,10,Product_1044,Personal Care,189,69,38,196
1044,11,Product_1044,Packaged Food,32,35,32,164
1044,12,Product_1044,Beverages,95,31,17,162
1044,13,Product_1044,Beverages,116,88,35,162
1044,14,Product_1044,Beverages,12,47,42,136
1044,15,Product_1044,Personal Care,96,37,39,311
1044,16,Product_1044,Packaged Food,38,52,35,205
1044,17,Product_1044,Packaged Food,165,21,15,75
1044,18,Product_1044,Beverages,165,37,36,101
1044,19,Product_1044,Beverages,16,81,38,215
1044,20,Product_1044,Beverages,149,25,35,169
1044,21,Product_1044,Personal Care,141,41,32,133
1044,22,Product_1044,Beverages,88,32,30,262
1044,23,Product_1044,Beverages,182,28,24,81
1044,24,Product_1044,Beverages,152,32,43,80
1044,25,Product_1044,Beverages,33,54,47,160
1044,26,Product_1044,Personal Care,119,78,15,276
1044,27,Product_1044,Packaged Food,146,86,27,132
1044,28,Product_1044,Packaged Food,115,95,14,352
1044,29,Product_1044,Personal Care,120,87,14,158
1044,30,Product_1044,Personal Care,91,82,38,239
1044,31,Product_1044,Packaged Food,40,21,46,202
1044,32,Product_1044,Personal Care,149,30,38,172
1044,33,Product_1044,Personal Care,41,62,25,359
1044,34,Product_1044,Packaged Food,191,51,11,181
1044,35,Product_1044,Personal Care,65,57,40,261
1045,1,Product_1045,Beverages,28,86,23,285
1045,2,Product_1045,Packaged Food,47,84,12,323
1045,3,Product_1045,Personal Care,148,84,30,312
1045,4,Product_1045,Beverages,122,89,45,57
1045,5,Product_1045,Packaged Food,16,59,12,105
1045,6,Product_1045,Personal Care,193,65,31,244
1045,7,Product_1045,Beverages,68,28,30,296
1045,8,Product_1045,Packaged Food,98,85,33,190
1045,9,Product_1045,Personal Care,93,65,46,144
1045,10,Product_1045,Personal Care,10,21,49,134
1045,11,Product_1045,Personal Care,1,40,14,209
1045,12,Product_1045,Packaged Food,84,39,47,177
1045,13,Product_1045,Beverages,24,21,41,55
1045,14,Product_1045,Beverages,168,86,42,30
1045,15,Product_1045,Personal Care,4,32,28,77
1045,16,Product_1045,Packaged Food,56,54,21,123
1045,17,Product_1045,Packaged Food,21,96,12,338
1045,18,Product_1045,Personal Care,68,52,17,245
1045,19,Product_1045,Beverages,15,95,22,68
1045,20,Product_1045,Packaged Food,173,66,18,207
1045,21,Product_1045,Packaged Food,187,34,45,348
1045,22,Product_1045,Packaged Food,168,93,33,334
1045,23,Product_1045,Beverages,6,23,35,89
1045,24,Product_1045,Personal Care,15,48,32,274
1045,25,Product_1045,Beverages,78,68,42,182
1045,26,Product_1045,Packaged Food,144,42,26,215
1045,27,Product_1045,Beverages,92,39,39,304
1045,28,Product_1045,Packaged Food,102,75,22,180
1045,29,Product_1045,Beverages,32,37,18,218
1045,30,Product_1045,Beverages,16,38,36,355
1045,31,Product_1045,Personal Care,119,53,29,225
1045,32,Product_1045,Beverages,87,30,36,247
1045,33,Product_1045,Packaged Food,126,99,16,301
1045,34,Product_1045,Personal Care,15,59,21,320
1045,35,Product_1045,Packaged Food,20,69,45,302
1046,1,Product_1046,Packaged Food,133,46,29,182
1046,2,Product_1046,Beverages,136,72,47,288
1046,3,Product_1046,Beverages,102,74,10,130
1046,4,Product_1046,Beverages,44,66,24,266
1046,5,Product_1046,Beverages,120,33,16,331
1046,6,Product_1046,Personal Care,121,50,33,344
1046,7,Product_1046,Personal Care,28,36,23,261
1046,8,Product_1046,Beverages,23,82,36,54
1046,9,Product_1046,Personal Care,31,37,46,311
1046,10,Product_1046,Packaged Food,63,91,29,211
1046,11,Product_1046,Beverages,85,49,37,264
1046,12,Product_1046,Personal Care,10,50,48,129
1046,13,Product_1046,Beverages,86,38,21,44
1046,14,Product_1046,Personal Care,170,56,24,58
1046,15,Product_1046,Beverages,106,45,11,113
1046,16,Product_1046,Personal Care,131,69,47,308
1046,17,Product_1046,Personal Care,89,94,37,223
1046,18,Product_1046,Personal Care,135,48,20,258
1046,19,Product_1046,Beverages,182,69,23,147
1046,20,Product_1046,Beverages,136,30,21,352
1046,21,Product_1046,Packaged Food,166,97,37,104
1046,22,Product_1046,Personal Care,24,40,19,200
1046,23,Product_1046,Personal Care,47,40,41,335
1046,24,Product_1046,Personal Care,140,88,13,363
1046,25,Product_1046,Packaged Food,120,54,46,178
1046,26,Product_1046,Beverages,145,91,26,72
1046,27,Product_1046,Personal Care,5,97,12,129
1046,28,Product_1046,Packaged Food,65,21,24,164
1046,29,Product_1046,Beverages,155,33,39,355
1046,30,Product_1046,Personal Care,87,25,36,258
1046,31,Product_1046,Beverages,33,59,24,232
1046,32,Product_1046,Beverages,23,84,27,73
1046,33,Product_1046,Packaged Food,106,47,49,228
1046,34,Product_1046,Personal Care,161,30,31,263
1046,35,Product_1046,Personal Care,115,61,37,239
1047,1,Product_1047,Beverages,23,27,17,129
1047,2,Product_1047,Packaged Food,48,49,17,132
1047,3,Product_1047,Personal Care,174,45,46,255
1047,4,Product_1047,Personal Care,126,59,37,219
1047,5,Product_1047,Personal Care,52,23,27,141
1047,6,Product_1047,Packaged Food,6,47,14,352
1047,7,Product_1047,Personal Care,110,39,28,269
1047,8,Product_1047,Personal Care,103,86,32,292
1047,9,Product_1047,Personal Care,188,90,43,87
1047,10,Product_1047,Packaged Food,47,60,34,107
1047,11,Product_1047,Packaged Food,146,58,24,56
1047,12,Product_1047,Beverages,190,87,28,284
1047,13,Product_1047,Packaged Food,122,97,42,269
1047,14,Product_1047,Beverages,82,49,31,288
1047,15,Product_1047,Packaged Food,104,94,11,233
1047,16,Product_1047,Beverages,5,59,38,251
1047,17,Product_1047,Beverages,110,21,38,254
1047,18,Product_1047,Beverages,182,91,46,275
1047,19,Product_1047,Packaged Food,110,25,49,266
1047,20,Product_1047,Personal Care,154,20,42,69
1047,21,Product_1047,Packaged Food,16,27,43,166
1047,22,Product_1047,Personal Care,162,90,24,339
1047,23,Product_1047,Beverages,24,86,33,331
1047,24,Product_1047,Beverages,138,67,17,324
1047,25,Product_1047,Personal Care,162,68,47,165
1047,26,Product_1047,Beverages,164,59,43,108
1047,27,Product_1047,Personal Care,16,52,25,250
1047,28,Product_1047,Packaged Food,32,79,38,234
1047,29,Product_1047,Packaged Food,185,88,19,291
1047,30,Product_1047,Personal Care,120,32,10,305
1047,31,Product_1047,Packaged Food,45,27,19,262
1047,32,Product_1047,Personal Care,138,31,19,206
1047,33,Product_1047,Packaged Food,10,81,45,68
1047,34,Product_1047,Packaged Food,55,20,13,282
1047,35,Product_1047,Beverages,11,54,22,209
1048,1,Product_1048,Personal Care,101,87,25,164
1048,2,Product_1048,Beverages,74,75,42,87
1048,3,Product_1048,Packaged Food,191,31,16,157
1048,4,Product_1048,Personal Care,54,81,35,261
1048,5,Product_1048,Packaged Food,97,96,45,181
1048,6,Product_1048,Packaged Food,129,32,40,122
1048,7,Product_1048,Beverages,27,79,36,172
1048,8,Product_1048,Personal Care,32,39,21,230
1048,9,Product_1048,Personal Care,199,33,36,182
1048,10,Product_1048,Packaged Food,84,50,46,269
1048,11,Product_1048,Beverages,106,73,14,170
1048,12,Product_1048,Personal Care,88,66,48,356
1048,13,Product_1048,Beverages,66,81,48,66
1048,14,Product_1048,Personal Care,85,27,26,81
1048,15,Product_1048,Personal Care,32,61,21,267
1048,16,Product_1048,Beverages,154,27,32,93
1048,17,Product_1048,Personal Care,113,39,25,174
1048,18,Product_1048,Personal Care,119,27,47,67
1048,19,Product_1048,Packaged Food,92,50,21,108
1048,20,Product_1048,Packaged Food,166,61,21,125
1048,21,Product_1048,Packaged Food,102,37,24,253
1048,22,Product_1048,Beverages,121,62,44,255
1048,23,Product_1048,Beverages,181,81,14,239
1048,24,Product_1048,Packaged Food,95,50,19,213
1048,25,Product_1048,Packaged Food,75,89,29,162
